text;labels
Inne w koñcu pad³y na ziemiê ¿yzn¹ i plon wyda³y, jedno stokrotny, drugie szeœædziesiêciokrotny, a inne trzydziestokrotny;ewangelia
Kto ma uszy, niechaj s³ucha;ewangelia
Przyst¹pili do Niego uczniowie i zapytali: Dlaczego w przypowieœciach mówisz do nich;ewangelia
On im odpowiedzia³: Wam dano poznaæ tajemnice królestwa niebieskiego, im zaœ nie dano;ewangelia
"Bo kto ma, temu bêdzie dodane, i nadmiar mieæ bêdzie; kto zaœ nie ma, temu zabior¹ równie¿ to, co ma";ewangelia
Dlatego mówiê do nich w przypowieœciach, ¿e otwartymi oczami nie widz¹ i otwartymi uszami nie s³ysz¹ ani nie rozumiej¹;ewangelia
Tak spe³nia siê na nich przepowiednia Izajasza: S³uchaæ bêdziecie, a nie zrozumiecie, patrzeæ bêdziecie, a nie zobaczycie;ewangelia
Bo stwardnia³o serce tego ludu, ich uszy stêpia³y i oczy swe zamknêli, ¿eby oczami nie widzieli ani uszami nie s³yszeli, ani swym sercem nie rozumieli: i nie nawrócili siê, abym ich uzdrowi³;ewangelia
Lecz szczêœliwe oczy wasze, ¿e widz¹, i uszy wasze, ¿e s³ysz¹;ewangelia
"Bo zaprawdê, powiadam wam: Wielu proroków i sprawiedliwych pragnê³o ujrzeæ to, na co wy patrzycie, a nie ujrzeli; i us³yszeæ to, co wy s³yszycie, a nie us³yszeli";ewangelia
Wy zatem pos³uchajcie przypowieœci o siewcy;ewangelia
Do ka¿dego, kto s³ucha s³owa o królestwie, a nie rozumie go, przychodzi Z³y i porywa to, co zasiane jest w jego sercu;ewangelia
Takiego cz³owieka oznacza ziarno posiane na drodze;ewangelia
"Posiane na miejsce skaliste oznacza tego, kto s³ucha s³owa i natychmiast z radoœci¹ je przyjmuje;  ale nie ma w sobie korzenia, lecz jest niesta³y";ewangelia
Gdy przyjdzie ucisk lub przeœladowanie z powodu s³owa, zaraz siê za³amuje;ewangelia
Posiane miêdzy ciernie oznacza tego, kto s³ucha s³owa, lecz troski doczesne i u³uda bogactwa zag³uszaj¹ s³owo, tak ¿e zostaje bezowocne;ewangelia
Posiane w koñcu na ziemiê ¿yzn¹ oznacza tego, kto s³ucha s³owa i rozumie je;ewangelia
On te¿ wydaje plon: jeden stokrotny, drugi szeœædziesiêciokrotny, inny trzydziestokrotny;ewangelia
Inn¹ przypowieœæ im przed³o¿y³: Królestwo niebieskie podobne jest do cz³owieka, który posia³ dobre nasienie na swej roli;ewangelia
Lecz gdy ludzie spali, przyszed³ jego nieprzyjaciel, nasia³ chwastu miêdzy pszenicê i odszed³;ewangelia
A gdy zbo¿e wyros³o i wypuœci³o k³osy, wtedy pojawi³ siê i chwast;ewangelia
S³udzy gospodarza przyszli i zapytali go: Panie, czy nie posia³eœ dobrego nasienia na swej roli;ewangelia
Sk¹d wiêc wzi¹³ siê na niej chwast;ewangelia
Odpowiedzia³ im: Nieprzyjazny cz³owiek to sprawi³;ewangelia
Rzekli mu s³udzy: Chcesz wiêc, ¿ebyœmy poszli i zebrali go;ewangelia
A on im odrzek³: Nie, byœcie zbieraj¹c chwast nie wyrwali razem z nim i pszenicy;ewangelia
"Pozwólcie obojgu róœæ a¿ do ¿niwa; a w czasie ¿niwa powiem ¿eñcom: Zbierzcie najpierw chwast i powi¹¿cie go w snopki na spalenie; pszenicê zaœ zwieŸcie do mego spichlerza";ewangelia
Inn¹ przypowieœæ im przed³o¿y³: Królestwo niebieskie podobne jest do ziarnka gorczycy, które ktoœ wzi¹³ i posia³ na swej roli;ewangelia
Jest ono najmniejsze ze wszystkich nasion, lecz gdy wyroœnie, jest wiêksze od innych jarzyn i staje siê drzewem, tak ¿e ptaki przylatuj¹ z powietrza i gnie¿d¿¹ siê na jego ga³êziach;ewangelia
Powiedzia³ im inn¹ przypowieœæ: Królestwo niebieskie podobne jest do zaczynu, który pewna kobieta wziê³a i w³o¿y³a w trzy miary m¹ki, a¿ siê wszystko zakwasi³o;ewangelia
To wszystko mówi³ Jezus t³umom w przypowieœciach, a bez przypowieœci nic im nie mówi³;ewangelia
Tak mia³o siê spe³niæ s³owo Proroka: Otworzê usta w przypowieœciach, wypowiem rzeczy ukryte od za³o¿enia œwiata;ewangelia
Wtedy odprawi³ t³umy i wróci³ do domu;ewangelia
Tam przyst¹pili do Niego uczniowie i prosili Go: Wyjaœnij nam przypowieœæ o chwaœcie;ewangelia
On odpowiedzia³: Tym, który sieje dobre nasienie, jest Syn Cz³owieczy;ewangelia
Rol¹ jest œwiat, dobrym nasieniem s¹ synowie królestwa, chwastem zaœ synowie Z³ego;ewangelia
"Nieprzyjacielem, który posia³ chwast, jest diabe³; ¿niwem jest koniec œwiata, a ¿eñcami s¹ anio³owie";ewangelia
Jak wiêc zbiera siê chwast i spala ogniem, tak bêdzie przy koñcu œwiata;ewangelia
"Syn Cz³owieczy poœle anio³ów swoich: ci zbior¹ z Jego królestwa wszystkie zgorszenia i tych, którzy dopuszczaj¹ siê nieprawoœci,  i wrzuc¹ ich w piec rozpalony; tam bêdzie p³acz i zgrzytanie zêbów";ewangelia
Wtedy sprawiedliwi jaœnieæ bêd¹ jak s³oñce w królestwie Ojca swego;ewangelia
Kto ma uszy, niechaj s³ucha;ewangelia
Królestwo niebieskie podobne jest do skarbu ukrytego w roli;ewangelia
Znalaz³ go pewien cz³owiek i ukry³ ponownie;ewangelia
Z radoœci poszed³, sprzeda³ wszystko, co mia³, i kupi³ tê rolê;ewangelia
Dalej, podobne jest królestwo niebieskie do kupca, poszukuj¹cego piêknych pere³;ewangelia
Gdy znalaz³ jedn¹ drogocenn¹ per³ê, poszed³, sprzeda³ wszystko, co mia³, i kupi³ j¹;ewangelia
Dalej, podobne jest królestwo niebieskie do sieci, zarzuconej w morze i zagarniaj¹cej ryby wszelkiego rodzaju;ewangelia
Gdy siê nape³ni³a, wyci¹gnêli j¹ na brzeg i usiad³szy, dobre zebrali w naczynia, a z³e odrzucili;ewangelia
"Tak bêdzie przy koñcu œwiata: wyjd¹ anio³owie, wy³¹cz¹ z³ych spoœród sprawiedliwych  i wrzuc¹ w piec rozpalony; tam bêdzie p³acz i zgrzytanie zêbów";ewangelia
Zrozumieliœcie to wszystko;ewangelia
Odpowiedzieli Mu: Tak jest;ewangelia
A On rzek³ do nich: Dlatego ka¿dy uczony w Piœmie, który sta³ siê uczniem królestwa niebieskiego, podobny jest do ojca rodziny, który ze swego skarbca wydobywa rzeczy nowe i stare;ewangelia
Gdy Jezus dokoñczy³ tych przypowieœci, oddali³ siê stamt¹d;ewangelia
Przyszed³szy do swego miasta rodzinnego, naucza³ ich w synagodze, tak ¿e byli zdumieni i pytali: Sk¹d u Niego ta m¹droœæ i cuda;ewangelia
Czy¿ nie jest On synem cieœli;ewangelia
Czy Jego Matce nie jest na imiê Mariam, a Jego braciom Jakub, Józef, Szymon i Juda;ewangelia
Tak¿e Jego siostry czy nie ¿yj¹ wszystkie u nas;ewangelia
Sk¹d¿e wiêc ma to wszystko;ewangelia
I pow¹tpiewali o Nim;ewangelia
A Jezus rzek³ do nich: Tylko w swojej ojczyŸnie i w swoim domu mo¿e byæ prorok lekcewa¿ony;ewangelia
I niewiele zdzia³a³ tam cudów, z powodu ich niedowiarstwa;ewangelia
W owym czasie dosz³a do uszu tetrarchy Heroda wieœæ o Jezusie;ewangelia
I rzek³ do swych dworzan: To Jan Chrzciciel;ewangelia
On powsta³ z martwych i dlatego moce cudotwórcze w nim dzia³aj¹;ewangelia
Herod bowiem kaza³ pochwyciæ Jana i zwi¹zanego wrzuciæ do wiêzienia;ewangelia
Powodem by³a Herodiada;ewangelia
¿ona brata jego, Filipa;ewangelia
Jan bowiem upomnia³ go: Nie wolno ci jej trzymaæ;ewangelia
Chêtnie te¿ by³by go zg³adzi³, ba³ siê jednak ludu, poniewa¿ miano go za proroka;ewangelia
Otó¿, kiedy obchodzono urodziny Heroda, tañczy³a córka Herodiady wobec goœci i spodoba³a siê Herodowi;ewangelia
Zatem pod przysiêg¹ obieca³ jej daæ wszystko, o cokolwiek poprosi;ewangelia
A ona przedtem ju¿ podmówiona przez sw¹ matkê: Daj mi - rzek³a - tu na misie g³owê Jana Chrzciciela;ewangelia
Zasmuci³ siê król;ewangelia
Lecz przez wzgl¹d na przysiêgê i na wspó³biesiadników kaza³ jej daæ;ewangelia
Pos³a³ wiêc [kata] i kaza³ œci¹æ Jana w wiêzieniu;ewangelia
Przyniesiono g³owê jego na misie i dano dziewczêciu, a ono zanios³o j¹ swojej matce;ewangelia
"Uczniowie zaœ Jana przyszli, zabrali jego cia³o i pogrzebali je; potem poszli i donieœli o tym Jezusowi";ewangelia
Gdy Jezus to us³ysza³, oddali³ siê stamt¹d w ³odzi na miejsce pustynne, osobno;ewangelia
Lecz t³umy zwiedzia³y siê o tym i z miast posz³y za Nim pieszo;ewangelia
Gdy wysiad³, ujrza³ wielki t³um;ewangelia
Zlitowa³ siê nad nimi i uzdrowi³ ich chorych;ewangelia
A gdy nasta³ wieczór, przyst¹pili do Niego uczniowie i rzekli: Miejsce to jest puste i pora ju¿ spóŸniona;ewangelia
Ka¿ wiêc rozejœæ siê t³umom: niech id¹ do wsi i zakupi¹ sobie ¿ywnoœci;ewangelia
"Lecz Jezus im odpowiedzia³: Nie potrzebuj¹ odchodziæ; wy dajcie im jeœæ";ewangelia
Odpowiedzieli Mu: Nie mamy tu nic prócz piêciu chlebów i dwóch ryb;ewangelia
On rzek³: Przynieœcie Mi je tutaj;ewangelia
Kaza³ t³umom usi¹œæ na trawie, nastêpnie wzi¹wszy piêæ chlebów i dwie ryby, spojrza³ w niebo, odmówi³ b³ogos³awieñstwo i po³amawszy chleby da³ je uczniom, uczniowie zaœ t³umom;ewangelia
Jedli wszyscy do sytoœci, i zebrano z tego, co pozosta³o, dwanaœcie pe³nych koszy u³omków;ewangelia
Tych zaœ, którzy jedli, by³o oko³o piêciu tysiêcy mê¿czyzn, nie licz¹c kobiet i dzieci;ewangelia
Zaraz te¿ przynagli³ uczniów, ¿eby wsiedli do ³odzi i wyprzedzili Go na drugi brzeg, zanim odprawi t³umy;ewangelia
Gdy to uczyni³, wyszed³ sam jeden na górê, aby siê modliæ;ewangelia
Wieczór zapad³, a On sam tam przebywa³;ewangelia
£ódŸ zaœ by³a ju¿ sporo stadiów oddalona od brzegu, miotana falami, bo wiatr by³ przeciwny;ewangelia
Lecz o czwartej stra¿y nocnej przyszed³ do nich, krocz¹c po jeziorze;ewangelia
Uczniowie, zobaczywszy Go krocz¹cego po jeziorze, zlêkli siê myœl¹c, ¿e to zjawa, i ze strachu krzyknêli;ewangelia
Jezus zaraz przemówi³ do nich: Odwagi;ewangelia
Ja jestem, nie bójcie siê;ewangelia
Na to odezwa³ siê Piotr: Panie, jeœli to Ty jesteœ, ka¿ mi przyjœæ do siebie po wodzie;ewangelia
A On rzek³: PrzyjdŸ;ewangelia
Piotr wyszed³ z ³odzi, i krocz¹c po wodzie, przyszed³ do Jezusa;ewangelia
Lecz na widok silnego wiatru ul¹k³ siê i gdy zacz¹³ ton¹æ, krzykn¹³: Panie, ratuj mnie;ewangelia
Jezus natychmiast wyci¹gn¹³ rêkê i chwyci³ go, mówi¹c: Czemu zw¹tpi³eœ, ma³ej wiary;ewangelia
Gdy wsiedli do ³odzi, wiatr siê uciszy³;ewangelia
Ci zaœ, którzy byli w ³odzi, upadli przed Nim, mówi¹c: Prawdziwie jesteœ Synem Bo¿ym;ewangelia
Gdy siê przeprawiali, przyszli do ziemi Genezaret;ewangelia
"Ludzie miejscowi, poznawszy Go, rozes³ali [pos³añców] po ca³ej tamtejszej okolicy, znieœli do Niego wszystkich chorych  i prosili, ¿eby przynajmniej frêdzli Jego p³aszcza mogli siê dotkn¹æ; a wszyscy, którzy siê Go dotknêli, zostali uzdrowieni";ewangelia
Wtedy przyszli do Jezusa faryzeusze i uczeni w Piœmie z Jerozolimy z zapytaniem:  Dlaczego Twoi uczniowie postêpuj¹ wbrew tradycji starszych;ewangelia
Bo nie myj¹ sobie r¹k przed jedzeniem;ewangelia
On im odpowiedzia³: Dlaczego i wy przestêpujecie przykazanie Bo¿e dla waszej tradycji;ewangelia
Bóg przecie¿ powiedzia³: Czcij ojca i matkê oraz: Kto z³orzeczy ojcu lub matce, niech œmieræ poniesie;ewangelia
Wy zaœ mówicie: Kto by oœwiadczy³ ojcu lub matce: Darem [z³o¿onym w ofierze] jest to, co dla ciebie mia³o byæ wsparciem ode mnie,  ten nie potrzebuje czciæ swego ojca ni matki;ewangelia
I tak ze wzglêdu na wasz¹ tradycjê znieœliœcie przykazanie Bo¿e;ewangelia
Ob³udnicy, dobrze powiedzia³ o was prorok Izajasz:  Ten lud czci Mnie wargami, lecz sercem swym daleko jest ode Mnie;ewangelia
Ale czci mnie na pró¿no, ucz¹c zasad podanych przez ludzi;ewangelia
Potem przywo³a³ do siebie t³um i rzek³ do niego: S³uchajcie i chciejcie zrozumieæ;ewangelia
Nie to, co wchodzi do ust, czyni cz³owieka nieczystym, ale co z ust wychodzi, to go czyni nieczystym;ewangelia
Wtedy przyst¹pili do Niego uczniowie i rzekli: Wiesz, ¿e faryzeusze zgorszyli siê, gdy us³yszeli to powiedzenie;ewangelia
On zaœ odrzek³: Ka¿da roœlina, której nie sadzi³ mój Ojciec niebieski, bêdzie wyrwana;ewangelia
Zostawcie ich;ewangelia
To s¹ œlepi przewodnicy œlepych;ewangelia
Lecz jeœli œlepy œlepego prowadzi, obaj w dó³ wpadn¹;ewangelia
Wtedy Piotr zabra³ g³os i rzek³ do Niego: Wyt³umacz nam tê przypowieœæ;ewangelia
On rzek³: To i wy jeszcze niepojêtni jesteœcie;ewangelia
Nie rozumiecie, ¿e wszystko, co wchodzi do ust, do ¿o³¹dka idzie i wydala siê na zewn¹trz;ewangelia
Lecz to, co z ust wychodzi, pochodzi z serca, i to czyni cz³owieka nieczystym;ewangelia
Z serca bowiem pochodz¹ z³e myœli, zabójstwa, cudzo³óstwa, czyny nierz¹dne, kradzie¿e, fa³szywe œwiadectwa, przekleñstwa;ewangelia
To w³aœnie czyni cz³owieka nieczystym;ewangelia
To zaœ, ¿e siê je nie umytymi rêkami, nie czyni cz³owieka nieczystym;ewangelia
Potem Jezus odszed³ stamt¹d i pod¹¿y³ w stronê Tyru i Sydonu;ewangelia
A oto kobieta kananejska, wyszed³szy z tamtych okolic, wo³a³a: Ulituj siê nade mn¹, Panie, Synu Dawida;ewangelia
Moja córka jest ciê¿ko drêczona przez z³ego ducha;ewangelia
Lecz On nie odezwa³ siê do niej ani s³owem;ewangelia
Na to podeszli Jego uczniowie i prosili Go: Odpraw j¹, bo krzyczy za nami;ewangelia
Lecz On odpowiedzia³: Jestem pos³any tylko do owiec, które poginê³y z domu Izraela;ewangelia
A ona przysz³a, upad³a przed Nim i prosi³a: Panie, dopomó¿ mi;ewangelia
On jednak odpar³: Niedobrze jest zabraæ chleb dzieciom a rzuciæ psom;ewangelia
A ona odrzek³a: Tak, Panie, lecz i szczeniêta jedz¹ z okruszyn, które spadaj¹ ze sto³ów ich panów;ewangelia
"Wtedy Jezus jej odpowiedzia³: O niewiasto wielka jest twoja wiara; niech ci siê stanie, jak chcesz";ewangelia
Od tej chwili jej córka by³a zdrowa;ewangelia
Stamt¹d pod¹¿y³ Jezus dalej i przyszed³ nad Jezioro Galilejskie;ewangelia
Wszed³ na górê i tam siedzia³;ewangelia
I przysz³y do Niego wielkie t³umy, maj¹c z sob¹ chromych, u³omnych, niewidomych, niemych i wielu innych, i po³o¿yli ich u nóg Jego, a On ich uzdrowi³;ewangelia
T³umy zdumiewa³y siê widz¹c, ¿e niemi mówi¹, u³omni s¹ zdrowi, chromi chodz¹, niewidomi widz¹;ewangelia
I wielbi³y Boga Izraela;ewangelia
Lecz Jezus przywo³a³ swoich uczniów i rzek³: ¯al Mi tego t³umu;ewangelia
Ju¿ trzy dni trwaj¹ przy Mnie, a nie maj¹ co jeœæ;ewangelia
Nie chcê ich puœciæ zg³odnia³ych, ¿eby kto nie zas³ab³ w drodze;ewangelia
Na to rzekli Mu uczniowie: Sk¹d tu na pustkowiu weŸmiemy tyle chleba ¿eby nakarmiæ takie mnóstwo;ewangelia
Jezus zapyta³ ich: Ile macie chlebów;ewangelia
Odpowiedzieli: Siedem i parê rybek;ewangelia
"Poleci³ ludowi usi¹œæ na ziemi;  wzi¹³ siedem chlebów i ryby, i odmówiwszy dziêkczynienie, po³ama³, dawa³ uczniom, uczniowie zaœ t³umom";ewangelia
Jedli wszyscy do sytoœci, a pozosta³ych u³omków zebrano jeszcze siedem pe³nych koszów;ewangelia
Tych zaœ, którzy jedli, by³o cztery tysi¹ce mê¿czyzn, nie licz¹c kobiet i dzieci;ewangelia
Potem odprawi³ t³umy, wsiad³ do ³odzi i przyby³ w granice Magedan;ewangelia
Przyst¹pili do Niego faryzeusze i saduceusze i wystawiaj¹c Go na próbê, prosili o ukazanie im znaku z nieba;ewangelia
Lecz On im odpowiedzia³: Wieczorem mówicie: Bêdzie piêkna pogoda, bo niebo siê czerwieni,  rano zaœ: Dziœ burza, bo niebo siê czerwieni i jest zasêpione;ewangelia
Wygl¹d nieba umiecie rozpoznawaæ, a znaków czasu nie mo¿ecie;ewangelia
Plemiê przewrotne i wiaro³omne ¿¹da znaku, ale ¿aden znak nie bêdzie mu dany, prócz znaku Jonasza;ewangelia
Z tym ich zostawi³ i odszed³;ewangelia
Przeprawiaj¹c siê na drugi brzeg, uczniowie zapomnieli wzi¹æ z sob¹ chleba;ewangelia
Jezus rzek³ do nich: Uwa¿ajcie i strze¿cie siê kwasu faryzeuszów i saduceuszów;ewangelia
Oni zaœ rozprawiali miêdzy sob¹ i mówili: Nie wziêliœmy chleba;ewangelia
Jezus, poznawszy to, rzek³: Ludzie ma³ej wiary czemu zastanawiacie siê nad tym, ¿e nie wziêliœcie chleba;ewangelia
Czy jeszcze nie rozumiecie i nie pamiêtacie owych piêciu chlebów na piêæ tysiêcy, i ile zebraliœcie koszów;ewangelia
Ani owych siedmiu chlebów na cztery tysi¹ce, i ileœcie koszów zebrali;ewangelia
Jak to, nie rozumiecie, ¿e nie o chlebie mówi³em wam, lecz: strze¿cie siê kwasu faryzeuszów i saduceuszów;ewangelia
Wówczas zrozumieli, ¿e mówi³ o wystrzeganiu siê nie kwasu chlebowego, lecz nauki faryzeuszów i saduceuszów;ewangelia
Gdy Jezus przyszed³ w okolice Cezarei Filipowej, pyta³ swych uczniów: Za kogo ludzie uwa¿aj¹ Syna Cz³owieczego;ewangelia
A oni odpowiedzieli: Jedni za Jana Chrzciciela, inni za Eliasza, jeszcze inni za Jeremiasza albo za jednego z proroków;ewangelia
Jezus zapyta³ ich: A wy za kogo Mnie uwa¿acie;ewangelia
Odpowiedzia³ Szymon Piotr: Ty jesteœ Mesjasz, Syn Boga ¿ywego;ewangelia
Na to Jezus mu rzek³: B³ogos³awiony jesteœ, Szymonie, synu Jony;ewangelia
Albowiem nie objawi³y ci tego cia³o i krew, lecz Ojciec mój, który jest w niebie;ewangelia
Otó¿ i Ja tobie powiadam: Ty jesteœ Piotr [czyli Ska³a], i na tej Skale zbudujê Koœció³ mój, a bramy piekielne go nie przemog¹;ewangelia
"I tobie dam klucze królestwa niebieskiego; cokolwiek zwi¹¿esz na ziemi, bêdzie zwi¹zane w niebie, a co rozwi¹¿esz na ziemi, bêdzie rozwi¹zane w niebie";ewangelia
Wtedy surowo zabroni³ uczniom, aby nikomu nie mówili, ¿e On jest Mesjaszem;ewangelia
"Odt¹d zacz¹³ Jezus wskazywaæ swoim uczniom na to, ¿e musi iœæ do Jerozolimy i wiele cierpieæ od starszych i arcykap³anów, i uczonych w Piœmie; ¿e bêdzie zabity i trzeciego dnia zmartwychwstanie";ewangelia
A Piotr wzi¹³ Go na bok i pocz¹³ robiæ Mu wyrzuty: Panie, niech Ciê Bóg broni;ewangelia
Nie przyjdzie to nigdy na Ciebie;ewangelia
Lecz On odwróci³ siê i rzek³ do Piotra: ZejdŸ Mi z oczu, szatanie;ewangelia
Jesteœ Mi zawad¹, bo nie myœlisz o tym, co Bo¿e, ale o tym, co ludzkie;ewangelia
Wtedy Jezus rzek³ do swoich uczniów: Jeœli kto chce pójœæ za Mn¹, niech siê zaprze samego siebie, niech weŸmie krzy¿ swój i niech Mnie naœladuje;ewangelia
"Bo kto chce zachowaæ swoje ¿ycie, straci je; a kto straci swe ¿ycie z mego powodu, znajdzie je";ewangelia
Có¿ bowiem za korzyœæ odniesie cz³owiek, choæby ca³y œwiat zyska³, a na swej duszy szkodê poniós³;ewangelia
Albo co da cz³owiek w zamian za swoj¹ duszê;ewangelia
Albowiem Syn Cz³owieczy przyjdzie w chwale Ojca swego razem z anio³ami swoimi, i wtedy odda ka¿demu wed³ug jego postêpowania;ewangelia
Zaprawdê, powiadam wam: Niektórzy z tych, co tu stoj¹, nie zaznaj¹ œmierci, a¿ ujrz¹ Syna Cz³owieczego, przychodz¹cego w królestwie swoim;ewangelia
Po szeœciu dniach Jezus wzi¹³ z sob¹ Piotra, Jakuba i brata jego Jana i zaprowadzi³ ich na górê wysok¹, osobno;ewangelia
Tam przemieni³ siê wobec nich: twarz Jego zajaœnia³a jak s³oñce, odzienie zaœ sta³o siê bia³e jak œwiat³o;ewangelia
A oto im siê ukazali Moj¿esz i Eliasz, którzy rozmawiali z Nim;ewangelia
"Wtedy Piotr rzek³ do Jezusa: Panie, dobrze, ¿e tu jesteœmy; jeœli chcesz, postawiê tu trzy namioty: jeden dla Ciebie, jeden dla Moj¿esza i jeden dla Eliasza";ewangelia
Gdy on jeszcze mówi³, oto ob³ok œwietlany os³oni³ ich, a z ob³oku odezwa³ siê g³os: To jest mój Syn umi³owany, w którym mam upodobanie, Jego s³uchajcie;ewangelia
Uczniowie, s³ysz¹c to, upadli na twarz i bardzo siê zlêkli;ewangelia
A Jezus zbli¿y³ siê do nich, dotkn¹³ ich i rzek³: Wstañcie, nie lêkajcie siê;ewangelia
Gdy podnieœli oczy, nikogo nie widzieli, tylko samego Jezusa;ewangelia
A gdy schodzili z góry, Jezus przykaza³ im mówi¹c: Nie opowiadajcie nikomu o tym widzeniu, a¿ Syn Cz³owieczy zmartwychwstanie;ewangelia
Wtedy zapytali Go uczniowie: Czemu wiêc uczeni w Piœmie twierdz¹, ¿e najpierw musi przyjœæ Eliasz;ewangelia
On odpar³: Eliasz istotnie przyjdzie i naprawi wszystko;ewangelia
Lecz powiadam wam: Eliasz ju¿ przyszed³, a nie poznali go i post¹pili z nim tak, jak chcieli;ewangelia
Tak i Syn Cz³owieczy bêdzie od nich cierpia³;ewangelia
Wtedy uczniowie zrozumieli, ¿e mówi³ im o Janie Chrzcicielu;ewangelia
Gdy przyszli do t³umu, podszed³ do Niego pewien cz³owiek i padaj¹c przed Nim na kolana,  prosi³: Panie, zlituj siê nad moim synem;ewangelia
"Jest epileptykiem i bardzo cierpi; bo czêsto wpada w ogieñ, a czêsto w wodê";ewangelia
Przyprowadzi³em go do Twoich uczniów, lecz nie mogli go uzdrowiæ;ewangelia
Na to Jezus odrzek³: O, plemiê niewierne i przewrotne;ewangelia
"Jak d³ugo jeszcze mam byæ z wami; jak d³ugo mam was cierpieæ";ewangelia
PrzyprowadŸcie Mi go tutaj;ewangelia
Jezus rozkaza³ mu surowo, i z³y duch opuœci³ go;ewangelia
Od owej pory ch³opiec odzyska³ zdrowie;ewangelia
Wtedy uczniowie zbli¿yli siê do Jezusa na osobnoœci i pytali: Dlaczego my nie mogliœmy go wypêdziæ;ewangelia
On zaœ im rzek³: Z powodu ma³ej wiary waszej;ewangelia
Bo zaprawdê, powiadam wam: Jeœli bêdziecie mieæ wiarê jak ziarnko gorczycy, powiecie tej górze: Przesuñ siê st¹d tam;ewangelia
, a przesunie siê;ewangelia
I nic niemo¿liwego nie bêdzie dla was;ewangelia
<Ten zaœ rodzaj z³ych duchów wyrzuca siê tylko modlitw¹ i postem>;ewangelia
A kiedy przebywali razem w Galilei, Jezus rzek³ do nich: Syn Cz³owieczy bêdzie wydany w rêce ludzi;ewangelia
Oni zabij¹ Go, ale trzeciego dnia zmartwychwstanie;ewangelia
